sample_id,model_name,strategy,y_true,y_proba,threshold,y_pred,prediction_type,risk_level,suggested_action
12027,xgboost_scale_pos_weight,median_all,0,0.0014290395192801,0.2,0,TN,Low,暂不处理
5879,xgboost_scale_pos_weight,median_all,0,0.0014290334656834,0.2,0,TN,Low,暂不处理
13911,xgboost_scale_pos_weight,median_all,0,0.0014288851525634,0.2,0,TN,Low,暂不处理
3994,xgboost_scale_pos_weight,median_all,0,0.0014288239181041,0.2,0,TN,Low,暂不处理
969,xgboost_scale_pos_weight,median_all,0,0.0014288007514551,0.2,0,TN,Low,暂不处理
8904,xgboost_scale_pos_weight,median_all,0,0.0014282668707892,0.2,0,TN,Low,暂不处理
11792,xgboost_scale_pos_weight,median_all,0,0.0014281934127211,0.2,0,TN,Low,暂不处理
6702,xgboost_scale_pos_weight,median_all,0,0.0014275045832619,0.2,0,TN,Low,暂不处理
7325,xgboost_scale_pos_weight,median_all,0,0.0014272464904934,0.2,0,TN,Low,暂不处理
3825,xgboost_scale_pos_weight,median_all,0,0.0014263875782489,0.2,0,TN,Low,暂不处理
3629,xgboost_scale_pos_weight,median_all,0,0.0014263048069551,0.2,0,TN,Low,暂不处理
3428,xgboost_scale_pos_weight,median_all,0,0.0014261519536376,0.2,0,TN,Low,暂不处理
5469,xgboost_scale_pos_weight,median_all,0,0.0014258206356316,0.2,0,TN,Low,暂不处理
13196,xgboost_scale_pos_weight,median_all,0,0.001425631227903,0.2,0,TN,Low,暂不处理
14357,xgboost_scale_pos_weight,median_all,0,0.0014254458947107,0.2,0,TN,Low,暂不处理
13953,xgboost_scale_pos_weight,median_all,0,0.0014250428648665,0.2,0,TN,Low,暂不处理
8195,xgboost_scale_pos_weight,median_all,0,0.0014250149251893,0.2,0,TN,Low,暂不处理
12206,xgboost_scale_pos_weight,median_all,0,0.001424370566383,0.2,0,TN,Low,暂不处理
8517,xgboost_scale_pos_weight,median_all,0,0.0014242776669561,0.2,0,TN,Low,暂不处理
733,xgboost_scale_pos_weight,median_all,0,0.0014242532197386,0.2,0,TN,Low,暂不处理
11844,xgboost_scale_pos_weight,median_all,0,0.0014240775490179,0.2,0,TN,Low,暂不处理
8329,xgboost_scale_pos_weight,median_all,0,0.0014240138698369,0.2,0,TN,Low,暂不处理
4012,xgboost_scale_pos_weight,median_all,0,0.0014238592702895,0.2,0,TN,Low,暂不处理
4709,xgboost_scale_pos_weight,median_all,0,0.0014237541472539,0.2,0,TN,Low,暂不处理
3414,xgboost_scale_pos_weight,median_all,0,0.0014231150271371,0.2,0,TN,Low,暂不处理
7411,xgboost_scale_pos_weight,median_all,0,0.0014231150271371,0.2,0,TN,Low,暂不处理
9163,xgboost_scale_pos_weight,median_all,0,0.0014231000095605,0.2,0,TN,Low,暂不处理
1061,xgboost_scale_pos_weight,median_all,0,0.0014227768406271,0.2,0,TN,Low,暂不处理
11237,xgboost_scale_pos_weight,median_all,0,0.0014224984915927,0.2,0,TN,Low,暂不处理
8486,xgboost_scale_pos_weight,median_all,0,0.0014224842889234,0.2,0,TN,Low,暂不处理
4533,xgboost_scale_pos_weight,median_all,0,0.0014223833568394,0.2,0,TN,Low,暂不处理
8267,xgboost_scale_pos_weight,median_all,0,0.0014219493605196,0.2,0,TN,Low,暂不处理
2362,xgboost_scale_pos_weight,median_all,0,0.0014214409748092,0.2,0,TN,Low,暂不处理
13730,xgboost_scale_pos_weight,median_all,0,0.0014212229289114,0.2,0,TN,Low,暂不处理
6918,xgboost_scale_pos_weight,median_all,0,0.0014208643697202,0.2,0,TN,Low,暂不处理
14031,xgboost_scale_pos_weight,median_all,0,0.001420012791641,0.2,0,TN,Low,暂不处理
6455,xgboost_scale_pos_weight,median_all,0,0.00141932873521,0.2,0,TN,Low,暂不处理
7655,xgboost_scale_pos_weight,median_all,0,0.0014191070804372,0.2,0,TN,Low,暂不处理
7018,xgboost_scale_pos_weight,median_all,0,0.0014186644693836,0.2,0,TN,Low,暂不处理
9279,xgboost_scale_pos_weight,median_all,0,0.0014186644693836,0.2,0,TN,Low,暂不处理
5145,xgboost_scale_pos_weight,median_all,0,0.0014178487472236,0.2,0,TN,Low,暂不处理
1858,xgboost_scale_pos_weight,median_all,0,0.0014169766800478,0.2,0,TN,Low,暂不处理
5513,xgboost_scale_pos_weight,median_all,0,0.0014168977504596,0.2,0,TN,Low,暂不处理
8785,xgboost_scale_pos_weight,median_all,0,0.0014166421024128,0.2,0,TN,Low,暂不处理
12817,xgboost_scale_pos_weight,median_all,0,0.0014165537431836,0.2,0,TN,Low,暂不处理
11768,xgboost_scale_pos_weight,median_all,0,0.0014161032158881,0.2,0,TN,Low,暂不处理
13554,xgboost_scale_pos_weight,median_all,0,0.0014155599055811,0.2,0,TN,Low,暂不处理
7012,xgboost_scale_pos_weight,median_all,0,0.0014152101939544,0.2,0,TN,Low,暂不处理
13061,xgboost_scale_pos_weight,median_all,0,0.001415143487975,0.2,0,TN,Low,暂不处理
5848,xgboost_scale_pos_weight,median_all,0,0.0014143632724881,0.2,0,TN,Low,暂不处理
15609,xgboost_scale_pos_weight,median_all,0,0.001413787016645,0.2,0,TN,Low,暂不处理
12417,xgboost_scale_pos_weight,median_all,0,0.0014133999356999,0.2,0,TN,Low,暂不处理
10845,xgboost_scale_pos_weight,median_all,0,0.0014130951603874,0.2,0,TN,Low,暂不处理
7287,xgboost_scale_pos_weight,median_all,0,0.0014127957401797,0.2,0,TN,Low,暂不处理
10834,xgboost_scale_pos_weight,median_all,0,0.0014127856120467,0.2,0,TN,Low,暂不处理
9769,xgboost_scale_pos_weight,median_all,0,0.0014124606968834,0.2,0,TN,Low,暂不处理
14673,xgboost_scale_pos_weight,median_all,0,0.00141241424717,0.2,0,TN,Low,暂不处理
5314,xgboost_scale_pos_weight,median_all,0,0.0014118581311777,0.2,0,TN,Low,暂不处理
7118,xgboost_scale_pos_weight,median_all,0,0.0014114717487245,0.2,0,TN,Low,暂不处理
1320,xgboost_scale_pos_weight,median_all,0,0.0014111625496298,0.2,0,TN,Low,暂不处理
15072,xgboost_scale_pos_weight,median_all,0,0.0014111471828073,0.2,0,TN,Low,暂不处理
13701,xgboost_scale_pos_weight,median_all,0,0.0014109107432886,0.2,0,TN,Low,暂不处理
14834,xgboost_scale_pos_weight,median_all,0,0.0014108931645751,0.2,0,TN,Low,暂不处理
15350,xgboost_scale_pos_weight,median_all,0,0.0014104357687756,0.2,0,TN,Low,暂不处理
6516,xgboost_scale_pos_weight,median_all,0,0.0014101536944508,0.2,0,TN,Low,暂不处理
7892,xgboost_scale_pos_weight,median_all,0,0.0014101403066888,0.2,0,TN,Low,暂不处理
413,xgboost_scale_pos_weight,median_all,0,0.0014094435609877,0.2,0,TN,Low,暂不处理
5944,xgboost_scale_pos_weight,median_all,0,0.0014091226039454,0.2,0,TN,Low,暂不处理
14200,xgboost_scale_pos_weight,median_all,0,0.0014089187607169,0.2,0,TN,Low,暂不处理
3531,xgboost_scale_pos_weight,median_all,0,0.001408718060702,0.2,0,TN,Low,暂不处理
11991,xgboost_scale_pos_weight,median_all,0,0.0014084063004702,0.2,0,TN,Low,暂不处理
13555,xgboost_scale_pos_weight,median_all,0,0.0014084063004702,0.2,0,TN,Low,暂不处理
14850,xgboost_scale_pos_weight,median_all,0,0.0014081441331654,0.2,0,TN,Low,暂不处理
1924,xgboost_scale_pos_weight,median_all,0,0.0014080984983593,0.2,0,TN,Low,暂不处理
13992,xgboost_scale_pos_weight,median_all,0,0.0014080984983593,0.2,0,TN,Low,暂不处理
11415,xgboost_scale_pos_weight,median_all,0,0.0014076681109145,0.2,0,TN,Low,暂不处理
9791,xgboost_scale_pos_weight,median_all,0,0.0014072431949898,0.2,0,TN,Low,暂不处理
15742,xgboost_scale_pos_weight,median_all,0,0.0014070239849388,0.2,0,TN,Low,暂不处理
10740,xgboost_scale_pos_weight,median_all,0,0.0014059364330023,0.2,0,TN,Low,暂不处理
10931,xgboost_scale_pos_weight,median_all,0,0.0014057711232453,0.2,0,TN,Low,暂不处理
1483,xgboost_scale_pos_weight,median_all,0,0.0014050343306735,0.2,0,TN,Low,暂不处理
12059,xgboost_scale_pos_weight,median_all,0,0.0014049004530534,0.2,0,TN,Low,暂不处理
5161,xgboost_scale_pos_weight,median_all,0,0.0014045253628864,0.2,0,TN,Low,暂不处理
12767,xgboost_scale_pos_weight,median_all,0,0.0014029979938641,0.2,0,TN,Low,暂不处理
9118,xgboost_scale_pos_weight,median_all,0,0.0014029933372512,0.2,0,TN,Low,暂不处理
6770,xgboost_scale_pos_weight,median_all,0,0.0014027307042852,0.2,0,TN,Low,暂不处理
8907,xgboost_scale_pos_weight,median_all,0,0.0014023593394085,0.2,0,TN,Low,暂不处理
13001,xgboost_scale_pos_weight,median_all,0,0.0014022572431713,0.2,0,TN,Low,暂不处理
10319,xgboost_scale_pos_weight,median_all,0,0.0014018253423273,0.2,0,TN,Low,暂不处理
7900,xgboost_scale_pos_weight,median_all,0,0.0014012400060892,0.2,0,TN,Low,暂不处理
9247,xgboost_scale_pos_weight,median_all,0,0.0014008444268256,0.2,0,TN,Low,暂不处理
6192,xgboost_scale_pos_weight,median_all,0,0.001400186214596,0.2,0,TN,Low,暂不处理
15600,xgboost_scale_pos_weight,median_all,0,0.001400186214596,0.2,0,TN,Low,暂不处理
194,xgboost_scale_pos_weight,median_all,0,0.0014001835370436,0.2,0,TN,Low,暂不处理
4977,xgboost_scale_pos_weight,median_all,0,0.0013997689820826,0.2,0,TN,Low,暂不处理
9010,xgboost_scale_pos_weight,median_all,0,0.0013992837630212,0.2,0,TN,Low,暂不处理
1987,xgboost_scale_pos_weight,median_all,0,0.0013988574501127,0.2,0,TN,Low,暂不处理
10919,xgboost_scale_pos_weight,median_all,0,0.0013987248530611,0.2,0,TN,Low,暂不处理
7184,xgboost_scale_pos_weight,median_all,0,0.001397458021529,0.2,0,TN,Low,暂不处理
13595,xgboost_scale_pos_weight,median_all,0,0.001397458021529,0.2,0,TN,Low,暂不处理
11338,xgboost_scale_pos_weight,median_all,0,0.0013973627937957,0.2,0,TN,Low,暂不处理
11364,xgboost_scale_pos_weight,median_all,0,0.0013973581371828,0.2,0,TN,Low,暂不处理
447,xgboost_scale_pos_weight,median_all,0,0.0013972058659419,0.2,0,TN,Low,暂不处理
4298,xgboost_scale_pos_weight,median_all,0,0.0013970081927254,0.2,0,TN,Low,暂不处理
2714,xgboost_scale_pos_weight,median_all,0,0.0013969762949272,0.2,0,TN,Low,暂不处理
3178,xgboost_scale_pos_weight,median_all,0,0.0013969762949272,0.2,0,TN,Low,暂不处理
15722,xgboost_scale_pos_weight,median_all,0,0.0013966995757073,0.2,0,TN,Low,暂不处理
14152,xgboost_scale_pos_weight,median_all,0,0.0013961603399366,0.2,0,TN,Low,暂不处理
1275,xgboost_scale_pos_weight,median_all,0,0.0013960938667878,0.2,0,TN,Low,暂不处理
5724,xgboost_scale_pos_weight,median_all,0,0.0013960738433524,0.2,0,TN,Low,暂不处理
12474,xgboost_scale_pos_weight,median_all,0,0.0013960738433524,0.2,0,TN,Low,暂不处理
471,xgboost_scale_pos_weight,median_all,0,0.0013959840871393,0.2,0,TN,Low,暂不处理
3752,xgboost_scale_pos_weight,median_all,0,0.0013955760514363,0.2,0,TN,Low,暂不处理
4463,xgboost_scale_pos_weight,median_all,0,0.0013953959569334,0.2,0,TN,Low,暂不处理
8088,xgboost_scale_pos_weight,median_all,0,0.0013949043350294,0.2,0,TN,Low,暂不处理
3022,xgboost_scale_pos_weight,median_all,0,0.0013948107371106,0.2,0,TN,Low,暂不处理
1381,xgboost_scale_pos_weight,median_all,0,0.0013946685940027,0.2,0,TN,Low,暂不处理
1825,xgboost_scale_pos_weight,median_all,0,0.0013945046812295,0.2,0,TN,Low,暂不处理
1149,xgboost_scale_pos_weight,median_all,0,0.0013940478675067,0.2,0,TN,Low,暂不处理
4484,xgboost_scale_pos_weight,median_all,0,0.001393875805661,0.2,0,TN,Low,暂不处理
15448,xgboost_scale_pos_weight,median_all,0,0.001393875805661,0.2,0,TN,Low,暂不处理
15302,xgboost_scale_pos_weight,median_all,0,0.0013937066541984,0.2,0,TN,Low,暂不处理
5643,xgboost_scale_pos_weight,median_all,0,0.0013935454189777,0.2,0,TN,Low,暂不处理
11403,xgboost_scale_pos_weight,median_all,0,0.0013932376168668,0.2,0,TN,Low,暂不处理
4207,xgboost_scale_pos_weight,median_all,0,0.0013931307476013,0.2,0,TN,Low,暂不处理
9766,xgboost_scale_pos_weight,median_all,0,0.0013927977997809,0.2,0,TN,Low,暂不处理
13040,xgboost_scale_pos_weight,median_all,0,0.0013924681115895,0.2,0,TN,Low,暂不处理
14787,xgboost_scale_pos_weight,median_all,0,0.0013922043144702,0.2,0,TN,Low,暂不处理
1626,xgboost_scale_pos_weight,median_all,0,0.0013916661264374,0.2,0,TN,Low,暂不处理
13233,xgboost_scale_pos_weight,median_all,0,0.0013916309690102,0.2,0,TN,Low,暂不处理
5951,xgboost_scale_pos_weight,median_all,0,0.0013911798596382,0.2,0,TN,Low,暂不处理
15322,xgboost_scale_pos_weight,median_all,0,0.0013908743858337,0.2,0,TN,Low,暂不处理
8278,xgboost_scale_pos_weight,median_all,0,0.0013908332912251,0.2,0,TN,Low,暂不处理
10236,xgboost_scale_pos_weight,median_all,0,0.0013905280502513,0.2,0,TN,Low,暂不处理
10662,xgboost_scale_pos_weight,median_all,0,0.001390310935676,0.2,0,TN,Low,暂不处理
14538,xgboost_scale_pos_weight,median_all,0,0.0013901434140279,0.2,0,TN,Low,暂不处理
14898,xgboost_scale_pos_weight,median_all,0,0.0013901434140279,0.2,0,TN,Low,暂不处理
13238,xgboost_scale_pos_weight,median_all,0,0.0013899151235818,0.2,0,TN,Low,暂不处理
7850,xgboost_scale_pos_weight,median_all,0,0.0013896888121962,0.2,0,TN,Low,暂不处理
1216,xgboost_scale_pos_weight,median_all,0,0.001389673561789,0.2,0,TN,Low,暂不处理
8250,xgboost_scale_pos_weight,median_all,0,0.0013893684372305,0.2,0,TN,Low,暂不处理
13893,xgboost_scale_pos_weight,median_all,0,0.0013893030118197,0.2,0,TN,Low,暂不处理
12193,xgboost_scale_pos_weight,median_all,0,0.0013891529524698,0.2,0,TN,Low,暂不处理
1857,xgboost_scale_pos_weight,median_all,0,0.0013883976498618,0.2,0,TN,Low,暂不处理
8881,xgboost_scale_pos_weight,median_all,0,0.0013882409548386,0.2,0,TN,Low,暂不处理
7762,xgboost_scale_pos_weight,median_all,0,0.0013882277999073,0.2,0,TN,Low,暂不处理
7367,xgboost_scale_pos_weight,median_all,0,0.0013882217463105,0.2,0,TN,Low,暂不处理
5822,xgboost_scale_pos_weight,median_all,0,0.0013880995102226,0.2,0,TN,Low,暂不处理
695,xgboost_scale_pos_weight,median_all,0,0.0013880075421184,0.2,0,TN,Low,暂不处理
10516,xgboost_scale_pos_weight,median_all,0,0.0013878669124096,0.2,0,TN,Low,暂不处理
6741,xgboost_scale_pos_weight,median_all,0,0.0013878622557967,0.2,0,TN,Low,暂不处理
2338,xgboost_scale_pos_weight,median_all,0,0.0013874525902792,0.2,0,TN,Low,暂不处理
14226,xgboost_scale_pos_weight,median_all,0,0.0013871929841116,0.2,0,TN,Low,暂不处理
8990,xgboost_scale_pos_weight,median_all,0,0.0013870819238945,0.2,0,TN,Low,暂不处理
3962,xgboost_scale_pos_weight,median_all,0,0.0013868990354239,0.2,0,TN,Low,暂不处理
2307,xgboost_scale_pos_weight,median_all,0,0.0013860415201634,0.2,0,TN,Low,暂不处理
14964,xgboost_scale_pos_weight,median_all,0,0.0013853189302608,0.2,0,TN,Low,暂不处理
10668,xgboost_scale_pos_weight,median_all,0,0.0013848803937435,0.2,0,TN,Low,暂不处理
1391,xgboost_scale_pos_weight,median_all,0,0.0013843495398759,0.2,0,TN,Low,暂不处理
4020,xgboost_scale_pos_weight,median_all,0,0.0013842519838362,0.2,0,TN,Low,暂不处理
4699,xgboost_scale_pos_weight,median_all,0,0.0013838150771334,0.2,0,TN,Low,暂不处理
10624,xgboost_scale_pos_weight,median_all,0,0.0013837452279403,0.2,0,TN,Low,暂不处理
12223,xgboost_scale_pos_weight,median_all,0,0.0013836154248565,0.2,0,TN,Low,暂不处理
5299,xgboost_scale_pos_weight,median_all,0,0.0013830851530656,0.2,0,TN,Low,暂不处理
12265,xgboost_scale_pos_weight,median_all,0,0.0013824214693158,0.2,0,TN,Low,暂不处理
5841,xgboost_scale_pos_weight,median_all,0,0.0013821765314787,0.2,0,TN,Low,暂不处理
15274,xgboost_scale_pos_weight,median_all,0,0.0013819080777466,0.2,0,TN,Low,暂不处理
9535,xgboost_scale_pos_weight,median_all,0,0.0013817619765177,0.2,0,TN,Low,暂不处理
7271,xgboost_scale_pos_weight,median_all,0,0.0013817232102155,0.2,0,TN,Low,暂不处理
4431,xgboost_scale_pos_weight,median_all,0,0.0013816877035424,0.2,0,TN,Low,暂不处理
13462,xgboost_scale_pos_weight,median_all,0,0.0013814461417496,0.2,0,TN,Low,暂不处理
3410,xgboost_scale_pos_weight,median_all,0,0.0013806038768962,0.2,0,TN,Low,暂不处理
4866,xgboost_scale_pos_weight,median_all,0,0.0013800030574202,0.2,0,TN,Low,暂不处理
11994,xgboost_scale_pos_weight,median_all,0,0.0013795142294839,0.2,0,TN,Low,暂不处理
15000,xgboost_scale_pos_weight,median_all,0,0.0013794020051136,0.2,0,TN,Low,暂不处理
12080,xgboost_scale_pos_weight,median_all,0,0.0013786428608,0.2,0,TN,Low,暂不处理
483,xgboost_scale_pos_weight,median_all,0,0.0013777096755802,0.2,0,TN,Low,暂不处理
6445,xgboost_scale_pos_weight,median_all,0,0.0013771940721198,0.2,0,TN,Low,暂不处理
179,xgboost_scale_pos_weight,median_all,0,0.001376993372105,0.2,0,TN,Low,暂不处理
8908,xgboost_scale_pos_weight,median_all,0,0.001376976375468,0.2,0,TN,Low,暂不处理
15296,xgboost_scale_pos_weight,median_all,0,0.0013768039643764,0.2,0,TN,Low,暂不处理
12798,xgboost_scale_pos_weight,median_all,0,0.00137670035474,0.2,0,TN,Low,暂不处理
10777,xgboost_scale_pos_weight,median_all,0,0.001376467058435,0.2,0,TN,Low,暂不处理
5095,xgboost_scale_pos_weight,median_all,0,0.0013755221152678,0.2,0,TN,Low,暂不处理
14490,xgboost_scale_pos_weight,median_all,0,0.0013742113951593,0.2,0,TN,Low,暂不处理
3669,xgboost_scale_pos_weight,median_all,0,0.0013738150009885,0.2,0,TN,Low,暂不处理
3698,xgboost_scale_pos_weight,median_all,0,0.0013738045236095,0.2,0,TN,Low,暂不处理
10411,xgboost_scale_pos_weight,median_all,0,0.0013735225657001,0.2,0,TN,Low,暂不处理
1080,xgboost_scale_pos_weight,median_all,0,0.0013733748346567,0.2,0,TN,Low,暂不处理
5744,xgboost_scale_pos_weight,median_all,0,0.0013733401428908,0.2,0,TN,Low,暂不处理
12681,xgboost_scale_pos_weight,median_all,0,0.0013732864754274,0.2,0,TN,Low,暂不处理
2217,xgboost_scale_pos_weight,median_all,0,0.001373283797875,0.2,0,TN,Low,暂不处理
1517,xgboost_scale_pos_weight,median_all,0,0.0013730505015701,0.2,0,TN,Low,暂不处理
14183,xgboost_scale_pos_weight,median_all,0,0.0013722465373575,0.2,0,TN,Low,暂不处理
4602,xgboost_scale_pos_weight,median_all,0,0.0013715481618419,0.2,0,TN,Low,暂不处理
4363,xgboost_scale_pos_weight,median_all,0,0.0013712614309042,0.2,0,TN,Low,暂不处理
15994,xgboost_scale_pos_weight,median_all,0,0.0013711987994611,0.2,0,TN,Low,暂不处理
11870,xgboost_scale_pos_weight,median_all,0,0.0013708560727536,0.2,0,TN,Low,暂不处理
15909,xgboost_scale_pos_weight,median_all,0,0.0013706575846299,0.2,0,TN,Low,暂不处理
8873,xgboost_scale_pos_weight,median_all,0,0.001369958044961,0.2,0,TN,Low,暂不处理
12691,xgboost_scale_pos_weight,median_all,0,0.0013698745751753,0.2,0,TN,Low,暂不处理
7282,xgboost_scale_pos_weight,median_all,0,0.0013696991372853,0.2,0,TN,Low,暂不处理
1680,xgboost_scale_pos_weight,median_all,0,0.001369388657622,0.2,0,TN,Low,暂不处理
4214,xgboost_scale_pos_weight,median_all,0,0.0013687876053154,0.2,0,TN,Low,暂不处理
5162,xgboost_scale_pos_weight,median_all,0,0.0013687687460333,0.2,0,TN,Low,暂不处理
1912,xgboost_scale_pos_weight,median_all,0,0.0013687537284567,0.2,0,TN,Low,暂不处理
12487,xgboost_scale_pos_weight,median_all,0,0.0013682076241821,0.2,0,TN,Low,暂不处理
1623,xgboost_scale_pos_weight,median_all,0,0.0013681476702913,0.2,0,TN,Low,暂不处理
14812,xgboost_scale_pos_weight,median_all,0,0.0013681242708116,0.2,0,TN,Low,暂不处理
5760,xgboost_scale_pos_weight,median_all,0,0.0013679359108209,0.2,0,TN,Low,暂不处理
8719,xgboost_scale_pos_weight,median_all,0,0.0013676838716492,0.2,0,TN,Low,暂不处理
11599,xgboost_scale_pos_weight,median_all,0,0.0013673094799742,0.2,0,TN,Low,暂不处理
2760,xgboost_scale_pos_weight,median_all,0,0.0013669832842424,0.2,0,TN,Low,暂不处理
3351,xgboost_scale_pos_weight,median_all,0,0.00136634032242,0.2,0,TN,Low,暂不处理
1421,xgboost_scale_pos_weight,median_all,0,0.0013662739656865,0.2,0,TN,Low,暂不处理
3195,xgboost_scale_pos_weight,median_all,0,0.0013659532414749,0.2,0,TN,Low,暂不处理
9975,xgboost_scale_pos_weight,median_all,0,0.0013659532414749,0.2,0,TN,Low,暂不处理
11719,xgboost_scale_pos_weight,median_all,0,0.0013659102842211,0.2,0,TN,Low,暂不处理
15214,xgboost_scale_pos_weight,median_all,0,0.0013657776871696,0.2,0,TN,Low,暂不处理
9610,xgboost_scale_pos_weight,median_all,0,0.0013656177325174,0.2,0,TN,Low,暂不处理
750,xgboost_scale_pos_weight,median_all,0,0.00136555719655,0.2,0,TN,Low,暂不处理
3147,xgboost_scale_pos_weight,median_all,0,0.0013655481161549,0.2,0,TN,Low,暂不处理
14541,xgboost_scale_pos_weight,median_all,0,0.0013651808258146,0.2,0,TN,Low,暂不处理
451,xgboost_scale_pos_weight,median_all,0,0.0013651294866576,0.2,0,TN,Low,暂不处理
4876,xgboost_scale_pos_weight,median_all,0,0.0013651294866576,0.2,0,TN,Low,暂不处理
5750,xgboost_scale_pos_weight,median_all,0,0.0013651294866576,0.2,0,TN,Low,暂不处理
8778,xgboost_scale_pos_weight,median_all,0,0.0013650727923959,0.2,0,TN,Low,暂不处理
12978,xgboost_scale_pos_weight,median_all,0,0.0013649435713887,0.2,0,TN,Low,暂不处理
5291,xgboost_scale_pos_weight,median_all,0,0.001364556257613,0.2,0,TN,Low,暂不处理
2025,xgboost_scale_pos_weight,median_all,0,0.0013643411220982,0.2,0,TN,Low,暂不处理
11150,xgboost_scale_pos_weight,median_all,0,0.0013643145794048,0.2,0,TN,Low,暂不处理
14522,xgboost_scale_pos_weight,median_all,0,0.0013641066616401,0.2,0,TN,Low,暂不处理
1167,xgboost_scale_pos_weight,median_all,0,0.0013638883829116,0.2,0,TN,Low,暂不处理
7972,xgboost_scale_pos_weight,median_all,0,0.0013635559007525,0.2,0,TN,Low,暂不处理
11018,xgboost_scale_pos_weight,median_all,0,0.0013635143404826,0.2,0,TN,Low,暂不处理
3271,xgboost_scale_pos_weight,median_all,0,0.0013626069994643,0.2,0,TN,Low,暂不处理
1660,xgboost_scale_pos_weight,median_all,0,0.0013625394785776,0.2,0,TN,Low,暂不处理
3132,xgboost_scale_pos_weight,median_all,0,0.0013622948899865,0.2,0,TN,Low,暂不处理
11769,xgboost_scale_pos_weight,median_all,0,0.0013622948899865,0.2,0,TN,Low,暂不处理
11530,xgboost_scale_pos_weight,median_all,0,0.0013619731180369,0.2,0,TN,Low,暂不处理
13166,xgboost_scale_pos_weight,median_all,0,0.0013617954682558,0.2,0,TN,Low,暂不处理
9304,xgboost_scale_pos_weight,median_all,0,0.0013613175833597,0.2,0,TN,Low,暂不处理
11923,xgboost_scale_pos_weight,median_all,0,0.0013610343448817,0.2,0,TN,Low,暂不处理
12322,xgboost_scale_pos_weight,median_all,0,0.0013610012829303,0.2,0,TN,Low,暂不处理
5108,xgboost_scale_pos_weight,median_all,0,0.0013608062872663,0.2,0,TN,Low,暂不处理
7971,xgboost_scale_pos_weight,median_all,0,0.0013605230487883,0.2,0,TN,Low,暂不处理
12971,xgboost_scale_pos_weight,median_all,0,0.001360356574878,0.2,0,TN,Low,暂不处理
3926,xgboost_scale_pos_weight,median_all,0,0.0013602166436612,0.2,0,TN,Low,暂不处理
12094,xgboost_scale_pos_weight,median_all,0,0.0013598689110949,0.2,0,TN,Low,暂不处理
6874,xgboost_scale_pos_weight,median_all,0,0.0013597348006442,0.2,0,TN,Low,暂不处理
9832,xgboost_scale_pos_weight,median_all,0,0.0013597348006442,0.2,0,TN,Low,暂不处理
10334,xgboost_scale_pos_weight,median_all,0,0.0013596921926364,0.2,0,TN,Low,暂不处理
10877,xgboost_scale_pos_weight,median_all,0,0.0013596714707091,0.2,0,TN,Low,暂不处理
11158,xgboost_scale_pos_weight,median_all,0,0.0013594914926216,0.2,0,TN,Low,暂不处理
9740,xgboost_scale_pos_weight,median_all,0,0.0013593069743365,0.2,0,TN,Low,暂不处理
10254,xgboost_scale_pos_weight,median_all,0,0.0013589186128228,0.2,0,TN,Low,暂不处理
1874,xgboost_scale_pos_weight,median_all,0,0.0013580763479694,0.2,0,TN,Low,暂不处理
3368,xgboost_scale_pos_weight,median_all,0,0.0013577628415077,0.2,0,TN,Low,暂不处理
8353,xgboost_scale_pos_weight,median_all,0,0.0013575978809967,0.2,0,TN,Low,暂不处理
2563,xgboost_scale_pos_weight,median_all,0,0.0013575843768194,0.2,0,TN,Low,暂不处理
13398,xgboost_scale_pos_weight,median_all,0,0.0013574013719335,0.2,0,TN,Low,暂不处理
4097,xgboost_scale_pos_weight,median_all,0,0.0013573393225669,0.2,0,TN,Low,暂不处理
7787,xgboost_scale_pos_weight,median_all,0,0.0013570892624557,0.2,0,TN,Low,暂不处理
9929,xgboost_scale_pos_weight,median_all,0,0.0013567635323852,0.2,0,TN,Low,暂不处理
7780,xgboost_scale_pos_weight,median_all,0,0.0013564779656007,0.2,0,TN,Low,暂不处理
7362,xgboost_scale_pos_weight,median_all,0,0.0013562558451667,0.2,0,TN,Low,暂不处理
2826,xgboost_scale_pos_weight,median_all,0,0.0013561963569372,0.2,0,TN,Low,暂不处理
11125,xgboost_scale_pos_weight,median_all,0,0.0013559529324993,0.2,0,TN,Low,暂不处理
7812,xgboost_scale_pos_weight,median_all,0,0.0013558780774474,0.2,0,TN,Low,暂不处理
14853,xgboost_scale_pos_weight,median_all,0,0.0013557759812101,0.2,0,TN,Low,暂不处理
6730,xgboost_scale_pos_weight,median_all,0,0.0013555585173889,0.2,0,TN,Low,暂不处理
9636,xgboost_scale_pos_weight,median_all,0,0.0013555585173889,0.2,0,TN,Low,暂不处理
2375,xgboost_scale_pos_weight,median_all,0,0.0013553138123825,0.2,0,TN,Low,暂不处理
9182,xgboost_scale_pos_weight,median_all,0,0.0013552131131291,0.2,0,TN,Low,暂不处理
9371,xgboost_scale_pos_weight,median_all,0,0.0013549706200137,0.2,0,TN,Low,暂不处理
6880,xgboost_scale_pos_weight,median_all,0,0.0013548815622925,0.2,0,TN,Low,暂不处理
10126,xgboost_scale_pos_weight,median_all,0,0.0013547886628657,0.2,0,TN,Low,暂不处理
15585,xgboost_scale_pos_weight,median_all,0,0.0013547150883823,0.2,0,TN,Low,暂不处理
3379,xgboost_scale_pos_weight,median_all,0,0.0013545932015404,0.2,0,TN,Low,暂不处理
